lyric_id,slug,lyrics,is_active,creation_date,last_modified
95,NULL,"I've often heard it said of late,<br />
That South Carolina am de state<br />
Where handsome gents are bound to shine<br />
In Company I, 2nd South Caroline.<br /><br />

Our Ole Corporal told me so,<br />
Best lookin' sojers in de army-o!<br />
I looked up de line, and I found it so<br />
Just what my corporal told me-o!<br /><br />

De sojers meals am very small,<br />
And often times ders none at all<br />
De hab to starve us very lean,<br />
When bullets fly dey pass between.<br /><br />

My Ole Sergeant to us so,<br />
Leanest sojers in de army-o!<br />
I looked up de line, and I found it so<br />
Just what my Sergeant told me-o!<br /><br />

Dey sends me off on picket post<br />
Now here's de ting I fears de most<br />
I tink der's Yanks 'hind ev'ry tree<br />
Dey point der guns right straight at me.<br /><br />

My Ole Sergeant to me so,<br />
I was de fastest rabbit in de army-o,<br />
I just laughed cause I fear it so<br />
Just what my Sergeant told me-o!<br /><br />

Our Captain Jones is very brave,<br />
He does not even fear de grave<br />
When de miniballs fly him all around<br />
He wave his hat and swat 'em down!<br /><br />

Our Lieutenant told us so<br />
Bravest Captain in de army-o,<br />
We looked up de line, and we found it so<br />
Just what Lieutenant told us so!<br /><br />

Our Colonel rides a mighty steed<br />
That he has titled Herculee';<br />
They gallop up and down de line<br />
And when dey pass dey look so fine!<br /><br />

Our Ole Captain told us so<br />
Best lookin' Colonel in de army-o,<br />
We looked up de line, and we found it so<br />
Just what de Captain told us so!<br /><br />

In de mornin' when we break de camp<br />
And march away in de dews and damps;<br />
Like dusty hats we tramp along,<br />
And scare dem Yankees 'till der gone!<br /><br />

Our Ole Colonel told us so,<br />
Best regiment in de army-o,<br />
We looked all around and we found it so<br />
Just what de Colonel told us so.",1,2014-12-18 09:57:57,2014-12-18 09:57:57
96,NULL,"Heigh! Ho! De boatman go, Floatin' down de river in a big black tow.<br />
De boatman dance, de boatman sing,<br />
De boatman up to eb'rything.<br />
When de boatman come to shore,<br />
He spends his money, den works for more.<br /><br />

<strong>Chorus:</strong><br />
Dance, ye boatman dance! O dance, ye boatman dance.<br />
O dance all night till the broad daylight<br />
Go home wid de gal in de morning.<br /><br />

Heigh! Ho! De boatman go, Floatin' down de river in a big black tow.<br />
De boatman, he should keep to shore,<br />
De fishin' smack should venture more.<br />
Schooner sail before de wind,<br />
And de steamboat leave its feet behind.<br /><br />

<strong>Chorus</strong><br /><br />

Heigh! Ho! De boatman go, Floatin' down de river in a big black tow.<br />
I went on board de odder day<br />
For to see what de boatman had to say;<br />
Dar I let my passion loose<br />
He capped me in de calaboose.<br /><br />

<strong>Chorus</strong><br /><br />

Heigh! Ho! De boatman go, Floatin' down de river in a big black tow.<br />
I've come dis time, I'll come no more,<br />
Let me loose, I'll go to shore;<br />
With an old horse, a bully crew,<br />
A hoosier mate, an' a captain too.<br /><br />

<strong>Chorus</strong><br /><br />

Heigh! Ho! De boatman go, Floatin' down de river in a big black tow.<br />
Now, when you go to de boatman's ball,<br />
Dance wid my wife or not at all;<br />
Sky-blue jacket an' tarpaulin hat,<br />
Look out, my boy, for de nine tail cat.<br /><br />

<strong>Chorus</strong><br /><br />

Heigh! Ho! De boatman go, Floatin' down de river in a big black tow.<br />
Now de boatman he's a thrifty man<br />
Da is none can do what de boatman can;<br />
I never see a pretty gal in all my life<br />
But dat she was a boatman's wife.<br /><br />

<strong>Chorus</strong><br /><br />

Heigh! Ho! De boatman go, Floatin' down de river in a big black tow.<br />
Now when de boatman blows his horn,<br />
Look out, my boy, your sheep is shorn;<br />
He stole my sheep, he stole my shoat,<br />
He put 'em in de bag, and he took 'em in de boat.<br /><br />

<strong>Chorus</strong><br /><br />

Heigh! Ho! De boatman go, Floatin' down de river in a big black tow.",1,2014-12-18 09:57:57,2014-12-18 09:57:57
97,NULL,"Oh! Lemuel my lark,<br />
Oh! Lemuel my beau,<br />
I'm goin' to give a ball to night,<br />
I'd have you for to know;<br />
But if you want to dance,<br />
Just dance outside de door;<br />
Because your feet so very large<br />
Dey'll cober all de floor.<br />
Oh! Lem! Lem! Lem! Lem! Lemuel I say!<br />
Go down to de cotton fields,<br />
And bring dem boys away.<br /><br />

<strong>Chorus:</strong><br />
Go down to de cotton fields!<br />
Go down, I say!<br />
Go down and tell dem cotton-pickin' boys,<br />
They'll work no more to day.<br /><br />

Oh! Lemuel my hope,<br />
Oh! Lemuel my joy<br />
I'll tell you who'll be at dat ball<br />
My woolly headed boy.<br />
Dere's Nelly Bly, you know,<br />
And Susianna Snow,<br />
And cane-brake Kitty likes de boys,<br />
And she'll be sure to go.<br />
Oh! Lem! Lem! Lem! Lem! Lemuel I say!<br />
Go down to de cotton field<br />
And bring dem boys away.<br /><br />

<strong>Chorus</strong><br /><br />

Oh! Lemuel is tall,<br />
Oh! Lemuel is fair,<br />
Oh! Lemuel gone for a walk<br />
To take de morning air.<br />
He'll make de fiddle hum,<br />
He'll make de banjo tum,<br />
He'll rattle on dat old jawbone,<br />
And beat upon de drum.<br />
Oh! Lem! Lem! Lem! Lem! Lemuel I say!<br />
Go down to de cotton field<br />
And bring dem boys away.<br /><br />

<strong>Chorus (x2)</strong>",1,2014-12-18 09:57:57,2014-12-18 09:57:57
98,NULL,"In South Carolina the darkies grown.<br />
Sing song, Kitty, can't you ki' me, oh!<br />
That's where the white folks plant their tow.<br />
Sing song, Kitty, can't you ki' me, oh!<br />
They'll cover the ground all over with smoke,<br />
Sing song Kitty, can't you ki' me, oh!<br />
Den up the darkies' heads they'll poke.<br />
Sing song, Kitty, can't you ki' me, oh!<br /><br />

<strong>Chorus:</strong><br />
Keemo, kimo! Dar! oh whar?<br />
Sing song, Kitty, can't you ki' me, oh!<br />
With a hi, and a ho, and a here come Sally, singing<br />
Sometime penny winkle, lingtum, nipcat,<br />
Sing song, Kitty, can't you ki' me, oh!<br /><br />

Sometime things just go all wrong<br />
Sing song, Kitty, can't you ki' me, oh!<br />
Cotton grows short instead of long<br />
Sing song, Kitty, can't you ki' me, oh!<br />
And whatcha gonna do if it don't rain at all<br />
Sing song, Kitty, can't you ki' me, oh!<br />
Things grow short instead of tall<br />
Sing song, Kitty, can't you ki' me, oh!<br /><br />

<strong>Chorus</strong><br /><br />

There's milk in de dairy nine days old,<br />
Sing song, Kitty, can't you ki' me, oh!<br />
The Frogs and de 'skeeters getting mighty bold,<br />
Sing song, Kitty, can't you ki' me, oh!<br />
We try for to sleep, but it ain't no use,<br />
Sing song, Kitty, can't you ki' me, oh!<br />
They hop all around in de chicken roost.<br />
Sing song, Kitty, can't you ki' me, oh!<br /><br />

<strong>Chorus</strong><br /><br />

There was a frog he lived near a pool,<br />
Sing song, Kitty, can't you ki' me, oh!<br />
Sure he was the biggest fool,<br />
Sing song, Kitty, can't you ki' me, oh!<br />
For he could dance, and he could sing,<br />
Sing song, Kitty, can't you ki' me, oh!<br />
Making all the woods around him ring.<br />
Sing song, Kitty, can't you ki' me, oh!<br /><br />

<strong>Chorus (x2)</strong>",1,2014-12-18 09:57:57,2014-12-18 09:57:57
99,NULL,"De Camptown ladies sing dis song—Doo-dah! doo-dah!<br />
And de Camptown racetrack's five miles long—Oh! de doo-dah day!<br />
I went down dar wid my hat caved in—Doo-dah! doo-dah!<br />
And I'm gwine back home wid a pocket full o' tin—Oh! de doo-dah day!<br /><br />

<strong>Chorus:</strong><br />
Gwine run all night! Gwine run all day!<br />
I'll bet my money on de bob-tail nag. Somebody bet on de bay!<br /><br />

De long tail filly and de big black hoss—Doo-dah! doo-dah!<br />
Dey fly down de track and dey both cut across—Oh! de doo-dah day!<br />
And dat blind hoss sticken in a big mud hole—Doo-dah! doo-dah!<br />
And can't touch bottom wid a ten foot pole—Oh! de doo-dah day!<br /><br />

<strong>Chorus</strong><br /><br />

Old muley cow come on de track—Doo-dah! doo-dah!<br />
And de bob-tail fling her over his back—Oh! de doo-dah day!<br />
Den fly along like a rail-road car—Doo-dah! doo-dah!<br />
A-runnin' a race with a shooting star—Oh! de doo-dah day!<br /><br />

<strong>Chorus</strong><br /><br />

I seen 'em flyin' on a ten mile heat—Doo-dah! doo-dah!<br />
Around dat race track, den repeat—Oh! de doo-dah day!<br />
I won my money on de bob-tail nag—Doo-dah! doo-dah!<br />
I keep my money in an old tow-bag—Oh! de doo-dah day!<br /><br />

<strong>Chorus</strong>",1,2014-12-18 09:57:57,2014-12-18 09:57:57
100,NULL,"We shall meet, but we shall miss him.<br />
There will be one vacant chair.<br />
We shall linger to caress him<br />
While we breathe our ev'ning prayer.<br />
When a year ago we gathered,<br />
Joy was in his mild blue eye.<br />
But a golden cord is severed,<br />
And our hopes in ruin lie.<br /><br />

<strong>Chorus:</strong><br />
We shall meet, but we shall miss him.<br />
There will be one vacant chair.<br />
We shall linger to caress him<br />
While we breathe our ev'ning prayer.<br /><br />

At our fireside, sad and lonely,<br />
Often will the bosom swell<br />
At remembrance of the story<br />
How our noble Willie fell.<br />
How he strove to bear the banner<br />
Through the thickest of the fight<br />
And uphold our country's honor<br />
In the strength of manhood's might.<br /><br />

<strong>Chorus</strong><br /><br />

True, they tell us wreaths of glory<br />
Evermore will deck his brow,<br />
But this soothes the anguish only,<br />
Sweeping o'er our heartstrings now.<br />
Sleep today, O early fallen,<br />
In thy green and narrow bed.<br />
Dirges from the pines and cypress<br />
Mingle with the tears we've shed.<br /><br />

<strong>Chorus (x2)</strong>",1,2014-12-18 09:57:57,2014-12-18 09:57:57
101,NULL,"Greg Hernandez (fife)<br /><br />

Joe Whitney (flute)<br /><br />

Mike Paul (fiddle)<br /><br />

Bob Beeman (tambourine &amp; bones)<br /><br />

Tom DiGiuseppe (banjo)<br /><br />

Joe Ewers (banjo)<br /><br />

David Goss (guitar)<br /><br />

Fred Ewers (fiddle)",1,2014-12-18 09:57:57,2014-12-18 09:57:57
102,NULL,"Well, way down on de old plantation,<br />
Dat's where I was born,<br />
I used to beat de whole creation<br />
Hoein' in de corn:<br />
Oh! den I work an' den I sing<br />
So happy all de day,<br />
Till Angelina Baker came<br />
An' stole my heart away.<br /><br />

<strong>Chorus:</strong>
Angelina Baker!<br />
Angelina Baker's gone—<br />
She left me hear to weep a tear<br />
And beat on de old jawbone.<br /><br />

I've seen my Angelina<br />
In de spring-time and de fall,<br />
I seen her in de corn-field<br />
And I seen her at de ball;<br />
And ev'ry time I met her<br />
She was smilin' like de sun,<br />
But now I'm left to weep a tear<br />
'Cause Angelina's gone.<br /><br />

<strong>Chorus</strong><br /><br />

Well Angelina am so tall<br />
She never sees de ground,<br />
She has to take a wellumscope<br />
To look down on de town—<br />
An' Angelina likes de boys<br />
As far as she can see 'em,<br />
She used to run ole Massa 'round<br />
And ax him for to free 'em.<br /><br />

<strong>Chorus</strong><br /><br />

Well, early in de mornin'<br />
Of a lovely summer day<br />
I ax for Angelina,<br />
And dey say, &quot;she's gwine away&quot; -<br />
I don't know where to find her,<br />
'Cause I don't know where she's gone,<br />
She left me hear to weep a tear<br />
An' beat on de old jawbone.<br /><br />

<strong>Chorus</strong><br /><br />

Angelina Baker!
Angelina Baker's gone...<br /><br />

<strong>Chorus (x2)</strong>",1,2014-12-18 09:57:57,2014-12-18 09:57:57
103,NULL,"It's up de rope an' down de cable,<br />
Forty horses in my stable,<br />
First an injun den a squaw<br />
Gwine away for the Arkansas.<br /><br />

<strong>Chorus:</strong><br />
Oh! Lud gals,<br />
Gib me chaw tobacco<br />.
Oh! Lud gals,<br />
Pass along my whiskey,<br />
Makes my head swim when I get a little tipsy. <br /><br />

Its vinegar shoes an' paper stockins,<br />
Sent to me Miss Polly Hopkins.<br />
My wife's dead an I'm a widder,<br />
All de way from de roarin' ribber.<br /><br />

<strong>Chorus</strong><br /><br />

If I had a wife an' a little baby,<br />
I'd support her like a lady;<br />
[[Carts]] of wool, an' little fishes;<br />
Earthen plates an' pewter dishes.<br /><br />

It's cowhide shoes an' buckskin britches,<br />
Give me the gal that sews the stitches:<br />
Prettiest thing in all creation<br />
A yeller gal in de wild goose nation.<br /><br />

<strong>Chorus</strong><br /><br />

It's all de way from the injun nation,<br />
A little corn crib on a big plantation;<br />
My wife's dead. I'll get another.<br />
Pretty little black gal just like the other.<br /><br />

<strong>Chorus</strong><br /><br />

So blow away ye gentle breezes<br />
Down among dem cinnamon treeses,<br />
Dar I sits long with de muses,<br />
Mendin' my old boots an' shoeses.<br /><br />

<strong>Chorus</strong>",1,2014-12-18 09:57:57,2014-12-18 09:57:57
104,NULL,"Lay down boys gonna take a little nap,<br />
Lay down boys gonna take a little nap,<br />
Lay down boys gonna take a little nap,<br />
Fourteen miles to Cumberland Gap.<br /><br />

Well, Cumberland Gap is a place of rocks,<br />
Home of the panther, and the bear and the fox.<br />
The first white man up the Cumberland Gap<br />
Was doctor Walker, an English Chap.<br /><br />

Lay down boys gonna take a little nap,<br />
Lay down boys gonna take a little nap,<br />
Lay down boys gonna take a little nap,<br />
Ten more miles to the Cumberland Gap.<br /><br />

Daniel Boone on Pinnacle Rock,<br />
Killed a bear with an old flintlock.<br />
Cumberland Gap is fearsome place,<br />
The shells go off right in your face.<br /><br />

Lay down boys gonna take a little nap,<br />
Lay down boys gonna take a little nap,<br />
Lay down boys gonna take a little nap,<br />
Eight more miles to Cumberland Gap.<br /><br />

In September of '62,<br />
Morgan's Yankees all withdrew.<br />
Kirby Smith and his rebel band<br />
Dey run George Walker back to Yankee land.<br /><br />

Lay down boys gonna take a little nap,<br />
Lay down boys gonna take a little nap,<br />
Lay down boys gonna take a little nap,<br />
Four more miles to Cumberland Gap.<br /><br />

They spike their guns and let 'em drop<br />
Over the cliffs on the mountain top<br />
They burned the hay, and the meal, and the meat<br />
Left us rebels with nothin' to eat.<br /><br />

So come on, boys, no time to nap;<br />
Come on, boys, and lift your cap<br />
Come on, boys, give the rebel yell,<br />
Send dem Yankees straight to hell.<br /><br />

Come on, boys, no time to nap;<br />
Come on, boys, no time to nap;<br />
Come on, boys, no time to nap;<br />
We're gonna raise hell up the Cumberland Gap.",1,2014-12-18 09:57:57,2014-12-18 09:57:57
105,NULL,"When Johnny comes marching home again,<br />
Hurrah! Hurrah!<br />
We'll give him a hearty welcome then,<br />
Hurrah! Hurrah!<br />
The boys will cheer, and the men will shout,<br />
And the ladies they will all turn out,<br />
And we'll all feel gay<br />
When Johnny comes marching home.<br /><br />

The old church bell will peal with joy,<br />
Hurrah! Hurrah!<br />
To welcome home our darlin' boy,<br />
Hurrah! Hurrah!<br />
The village lads and lassies say<br />
With roses they will pave the way,<br />
And we'll all feel gay<br />
Whn Johnny comes marching home.<br /><br />

Get ready for the Jubilee,<br />
Hurrah! Hurrah!<br />
We'll give him a hero three times three,<br />
Hurrah! Hurrah!<br />
And the laurel wreath is ready now<br />
To place upon his loyal brow,<br />
And we'll all feel gay<br />
When Johnny comes marching home.<br /><br />

Let love and friendship on that day,<br />
Hurrah! Hurrah!<br />
Their choicest treasures then display,<br />
Hurrah! Hurrah!<br />
And let each one perform some part<br />
To fill with joy the warrior's heart,<br />
And we'll all feel gay<br />
When Johnny comes marching home.<br /><br />

We all went down to New Orleans<br />
For bales, for bales!<br />
We all went down to New Orleans<br />
For bales, says I!<br />
We all went down to New Orleans<br />
To get a peak behind the scenes,<br />
And we'll all drink stone blind<br />
Johnny fill up the bowl.<br /><br />

But Taylor and Smith with ragged ranks<br />
For bales, for bales!<br />
But Taylor and Smith with ragged ranks<br />
For bales, says I!<br />
And Taylor and Smith with ragged ranks<br />
Burned up the cotton and whipped ole Banks,<br />
And we'll all drink stone blind<br />
Johnny fill up the bowl.<br /><br />

Our Ring came back and cursed and swore<br />
For bales, for bales!<br />
Our Ring came back and cursed and swore<br />
For bales, says I!<br />
Our Ring came back and cursed and swore<br />
We got no cotton at Grand Encore,<br />
And we'll all drank stone blind<br />
Johnny fill up the bowl.",1,2014-12-18 09:57:57,2014-12-18 09:57:57
106,NULL,"Away from Mississippi's vale,<br />
With my ol' hat there for a sail,<br />
I crossed upon a cotton bale<br />
To My Rose of Alabamy.<br /><br />

I landed on de far sand bank,<br />
I sat upon a hollow plank,<br />
And there I made my banjo twank<br />
For my Rose of Alabamy.<br /><br />

<strong>Chorus:</strong><br />
Oh brown Rosie,<br />
My Rose of Alabamy!<br />
My sweet tobacco posey<br />
Is my Rose of Alabamy.<br /><br />

I said &quot;Sit down just where you please.&quot;<br />
She crossed my legs, and took her ease.<br />
&quot;It's good to go down on de knees,&quot;<br />
Says Rose of Alabamy.<br /><br />

The river roll; the cricket sing,<br />
The lightnin' bug he flashed his wing;<br />
Like a rope my arms I fling,<br />
'Round Rose of Alabamy.<br /><br />

<strong>Chorus</strong><br /><br />

I huffed so long I cannot tell.<br />
But Rosie seemed to like it well.<br />
Then my banjo in the river fell.<br />
Oh, Rose of Alabamy!<br /><br />

Like the alligator after prey,<br />
I plunged in, but it float away,<br />
And all the while it seem to say,<br />
&quot;Oh, Rose of Alabamy.&quot;<br /><br />

<strong>Chorus</strong><br /><br />

Now every night come rain or shower,<br />
I'll hunt that banjo for an hour;<br />
I'll see my sweet tobacco flower,<br />
My Rose of Alabamy.<br /><br />

<strong>Chorus</strong>",1,2014-12-18 09:57:57,2014-12-18 09:57:57
107,NULL,"I've travelled this world all over,<br />
And now to another I go,<br />
I know that good quarters are waiting<br />
For to welcome old Rosin the Beau,<br />
For to welcome old Rosin the Beau, me boys,<br />
For to welcome old Rosin the Beau.<br />
I know that good quarters are waiting,<br />
For to welcome old Rosin the Beau.<br /><br />

When I'm dead and laid out on the counter,<br />
A voice will be heard from below,<br />
Saying, &quot;Send down a hogshead of whiskey,<br />
For to drink with old Rosin the Beau,<br />
For to drink with old Rosin the Beau, me boys,<br />
For to drink with old Rosin the Beau.<br />
Send down a hogshead of whiskey,<br />
or to drink with old Rosin the Beau.&quot;<br /><br />

Now get me a half dozen stout fellows,<br />
And line 'em all up in a row,<br />
Let 'em drink out of half gallon bottles,<br />
To the memory of Rosin the Beau,<br />
To the memory of Rosin the Beau, me boys,<br />
To the memory of Rosin the Beau.<br />
Let 'em drink out o' half gallon bottles,<br />
To the memory of Rosin the Beau.<br /><br />

I feel that old tyrant approaching,
That cruel remorseless old foe.<br />
I'll lift up my glass in his honor,<br />
Take a drink with old Rosin the Beau,<br />
Take a drink with old Rosin the Beau, me boys,<br />
Take a drink with old Rosin the Beau.<br />
I'll lift up my glass in his honor,<br />
Take a drink with old Rosin the Beau.<br /><br />

Take a drink with old Rosin the Beau, me boys,<br />
Take a drink with old Rosin the Beau,<br />
I'll lift up my glass in his honor,<br />
Take a drink with old Rosin the Beau.",1,2014-12-18 09:57:57,2014-12-18 09:57:57
108,NULL,"As I was a-lumberin' down the street,<br />
Down the street, down the street,<br />
A handsome gal I chanced to meet,<br />
She was fair to view.<br /><br />

<strong>Chorus:</strong><br />
Buffalo Gals, won't you come out tonight,<br />
Come out tonight, come out tonight.<br />
Buffalo Gals, won't you come out tonight<br />
And we'll dance by the light of the moon.<br /><br />

I asked her if she'd have a talk,<br />
Have a talk, have a talk,<br />
Her feet took up the whole sidewalk<br />
As she stood close to me.<br /><br />

<strong>Chorus</strong><br /><br />

I asked her would she want to dance<br />
Want to dance, want to dance<br />
I thought that I might have a chance<br />
To shake a foot with her.<br /><br />

<strong>Chorus</strong><br /><br />

Oh! I danced with a gal with a hole in her stockin',<br />
And her hips kept a-rockin', and her toes kept a-nockin'<br />
I danced with a gal with a hole in her stockin'<br />
And we danced by the light of the moon.<br /><br />

<strong>Chorus</strong><br /><br />

Well I wants to make that gal my wife,<br />
Gal my wife, Gal my wife<br />
Then I'll be happy all my life,<br />
If I had her with me.<br /><br />

<strong>Chorus (x2)</strong>",1,2014-12-18 09:57:57,2014-12-18 09:57:57
109,NULL,"I'll place my knapsack on my back,<br />
My rifle on my shoulder,<br />
I'll march away to the firing line,<br />
And kill that Yankee soldier,<br />
I'll kill that Yankee soldier,<br />
I'll march away to the firing line,<br />
And kill that Yankee soldier.<br /><br />

I'll bid farewell to my wife and child<br />
Farewell to my aged mother,<br />
I'll go and join in the bloody strife,<br />
Till this cruel war is over,<br />
Till this cruel war is over,<br />
I'll go and join in the bloody strife,<br />
Till this cruel war is over.<br /><br />

If I am shot on the battlefield,<br />
And I should not recover,<br />
Oh! Who will protect my wife and child,<br />
And care for my aged mother?<br />
And care for my aged mother,<br />
Who will protect my wife and child,<br />
And care for my aged mother?<br /><br />

And if our Southern cause is lost,<br />
And Southern rights denied us,<br />
We'll be ground beneath the tyrant's heel,<br />
For our demands of justice,<br />
For our demands of justice,<br />
We'll be ground beneath the tyrant's heel,<br />
For our demands of justice.<br /><br />

Before the South shall bow her head,<br />
Before the tyrants harm us,<br />
I'll give my all to the Southern cause,<br />
And die in the Southern army,<br />
I'll die in the Southern army,<br />
I'll give my all to the Southern cause,<br />
And I'll die in the Southern army.<br /><br />

If I must die for my home and land,<br />
My spirit will not falter,<br />
Here's my heart and here's my hand,<br />
Upon my country's altar,<br />
Upon my country's altar,<br />
Here's my heart and here's my hand,<br />
Upon my country's altar.<br /><br />

Then Heaven be with us in the strife,<br />
Be with the Southern soldier,<br />
We'll drive that mercenary horde,<br />
Beyond our Southern border,<br />
Beyond our Southern border,<br />
We'll drive that mercenary horde,<br />
Beyond our Southern border.<br /><br />

So I'll place my knapsack on my back,<br />
My rifle on my shoulder,<br />
I'll march away to the firing line,<br />
And kill that Yankee soldier,<br />
I'll kill that Yankee soldier,<br />
I'll march away to the firing line,<br />
And I'll kill that Yankee soldier!<br /><br />

<hr>

Well, I wish I was in the land of cotton,<br />
Old time there are not forgotten;<br />
Look away! Look away! Look away, Dixie Land!<br />
In Dixie's Land where I was born in,<br />
Early on one frosty mornin',<br />
Look away! Look away! Look away, Dixie Land!<br /><br />

<strong>Chorus:</strong><br />
Then I wish I was in Dixie! Hooray! Hooray!<br />
In Dixie's Land I'll take my stand, to live and die in Dixie!<br />
Away! Away! Away down South in Dixie!<br />
Away! Away! Away down South in Dixie!<br /><br />

Old Missus married &quot;Will the Weaver&quot;<br />
William was a gay deceiver!<br />
Look away! Look away! Look away, Dixie Land!<br />
And when he put his arms around her,<br />
Smiled as fierce as a forty-pounder!<br />
Look away! Look away! Look away, Dixie Land!<br /><br />

<strong>Chorus</strong><br /><br />

So here's to the health of the next old missus<br />
And the gals that want to kiss us!<br />
Look away! Look away! Look away, Dixie Land!<br />
Now if you want to drive away sorrow,<br />
Come and hear our song tomorrow!<br />
Look away! Look away! Look away, Dixie Land!<br /><br />

<strong>Chorus</strong><br /><br />

Well, I wish I was in the land of cotton,<br />
Old time there are not forgotten;<br />
Look away! Look away! Look away, Dixie Land!<br />
In Dixie's Land where I was born in,<br />
Early on one frosty mornin',<br />
Look away! Look away! Look away, Dixie Land!<br /><br />

<strong>Chorus</strong><br /><br />",1,2014-12-18 09:57:57,2014-12-18 09:57:57
